"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3110000","CDFH3301022005000007","20051227","","03","폐업","03","폐업","20071211","","","","375-5777","","122882","서울특별시 은평구 신사동 36-3번지 ","서울특별시 은평구 가좌로 280  (신사동)","","정도태권도체육관","2007-12-11 18:11:39","I","2018-08-31 23:59:59.0","","192259.215503974    ","454595.668588188    ","체육도장업","사립","0","1","","78.5","","",""
"3110000","CDFH3301022005000008","20050314","","03","폐업","03","폐업","20110302","","","","309-7890","","122012","서울특별시 은평구 응암동 287-22번지 2층 ","서울특별시 은평구 가좌로 192  (응암동,2층)","","사자경희태권도","2011-03-03 09:14:05","I","2018-08-31 23:59:59.0","","192872.33224688     ","453975.035268106    ","체육도장업","사립","","","","","","",""
"3110000","CDFH3301021989000002","19891123","","03","폐업","03","폐업","20080626","","","","352-4923","","122842","서울특별시 은평구 대조동 188-1번지 ","서울특별시 은평구 통일로 803-1 (대조동)","","고려체육관","2015-03-05 12:40:28","I","2018-08-31 23:59:59.0","","193244.450328833    ","457041.588034585    ","체육도장업","사립","","","","","","",""
"3110000","CDFH3301021989000003","19891130","","03","폐업","03","폐업","20060504","","","","354-4535","","122908","서울특별시 은평구 응암동 98-1번지 ","서울특별시 은평구 은평로 156  (응암동)","","원도체육관","2006-05-04 13:25:19","I","2018-08-31 23:59:59.0","","193299.735991454    ","455390.583613134    ","체육도장업","사립","0","","","","","",""
"3110000","CDFH3301021989000004","19891130","","03","폐업","03","폐업","20041231","","","","3849-576","","122842","서울특별시 은평구 대조동 187-38번지 ","서울특별시 은평구 통일로 815  (대조동)","","문무관(우슈)","2010-08-02 15:25:04","I","2018-08-31 23:59:59.0","","193162.627608025    ","457121.59928757     ","체육도장업","사립","","","0","0","","",""
"3110000","CDFH3301022006000005","20060808","","03","폐업","03","폐업","20170529","","","","358-4654","","122905","서울특별시 은평구 응암동 1-18번지 ","서울특별시 은평구 은평로 246  (응암동)","","퓨마복싱","2017-05-29 11:21:00","I","2018-08-31 23:59:59.0","","194196.421627002    ","455377.521288983    ","체육도장업","사립","0","1","","782.02","","",""
"3110000","CDFH3301021989000005","19891216","","03","폐업","03","폐업","20191115","","","","373-8952","","","서울특별시 은평구 증산동 166-15번지 ","서울특별시 은평구 증산로9길 12 (증산동)","03497","증산태권도장","2019-11-15 17:25:56","U","2019-11-17 02:40:00.0","","191932.81429764     ","453675.379052225    ","체육도장업","사립","","","","","","",""
"3110000","CDFH3301021989000006","19891216","","03","폐업","03","폐업","20191001","","","","","","","서울특별시 은평구 응암동 749-51번지 응암빌딩 ","서울특별시 은평구 응암로12길 13, 응암빌딩 (응암동)","03479","응암체육관","2019-10-01 13:56:21","U","2019-10-03 02:40:00.0","","192715.937057065    ","453955.485151262    ","체육도장업","사립","","","","951.09","","",""
"3110000","CDFH3301021989000007","19891216","","03","폐업","03","폐업","20131105","","","","387-4200","","122813","서울특별시 은평구 갈현동 467-1번지 ","서울특별시 은평구 연서로17길 18-6  (갈현동)","","한국체대남일","2013-11-05 17:15:06","I","2018-08-31 23:59:59.0","","192534.656897366    ","456773.714884876    ","체육도장업","사립","0","","","","","",""
"3110000","CDFH3301021989000008","19891220","","03","폐업","03","폐업","19961007","","","","387-6108","","122895","서울특별시 은평구 역촌동 14-7번지 ","서울특별시 은평구 서오릉로 95  (역촌동)","","한국체육관","2003-04-17 19:25:48","I","2018-08-31 23:59:59.0","","192920.728012559    ","456218.215950436    ","체육도장업","사립","","0","0","0","","",""
"3110000","CDFH3301021989000009","19891220","","03","폐업","03","폐업","20110413","","","","373-7052","","122891","서울특별시 은평구 신사동 344-16번지 3층 ","서울특별시 은평구 증산로15길 25  (신사동,3층)","","연호체육관","2011-04-13 13:15:34","I","2018-08-31 23:59:59.0","","192005.547461367    ","454146.252599984    ","체육도장업","사립","0","","","","","",""
"3110000","CDFH3301021989000011","19891222","","03","폐업","03","폐업","20120206","","","","387-6154","","122837","서울특별시 은평구 대조동 38-2번지 ","서울특별시 은평구 진흥로 145 (대조동)","","쌍용체육관","2015-01-23 15:54:12","I","2018-08-31 23:59:59.0","","193374.599635896    ","456254.627148879    ","체육도장업","사립","","","0","0","","",""
"3110000","CDFH3301021994000011","19941122","","03","폐업","03","폐업","20010101","","","","334-9924","","122918","서울특별시 은평구 응암동 287-22번지 ","서울특별시 은평구 가좌로 192  (응암동)","","호돌이체육관","2010-08-02 15:29:54","I","2018-08-31 23:59:59.0","","192872.33224688     ","453975.035268106    ","체육도장업","사립","","","0","0","","",""
"3110000","CDFH3301022002000007","20021014","","03","폐업","03","폐업","20071130","","","","3582-950","","122895","서울특별시 은평구 역촌동 1-12번지 ","서울특별시 은평구 서오릉로 123  (역촌동)","","동국체육관","2009-11-18 13:46:44","I","2018-08-31 23:59:59.0","","192752.691091949    ","456425.260558282    ","체육도장업","사립","","","0","0","","",""
"3110000","CDFH3301022002000008","20021024","","03","폐업","03","폐업","20070321","","","","3598-222","","122819","서울특별시 은평구 구산동 15-38번지 ","서울특별시 은평구 갈현로 139  (구산동)","","천무태권도장","2007-03-21 16:48:34","I","2018-08-31 23:59:59.0","","192068.973469193    ","456450.877838261    ","체육도장업","사립","0","","","","","",""
"3110000","CDFH3301022002000009","20021114","","03","폐업","03","폐업","20080411","","","","357-4132","","122810","서울특별시 은평구 갈현동 411-22번지 지층 ","서울특별시 은평구 통일로87길 14  (갈현동,지층)","","파랑호키체육관","2008-04-11 11:16:06","I","2018-08-31 23:59:59.0","","192707.089702779    ","457917.363178268    ","체육도장업","사립","0","","","","","",""
"3110000","CDFH3301021995000007","19950826","","03","폐업","03","폐업","19990225","","","","352-1004","","122899","서울특별시 은평구 역촌동 42-38번지 ","서울특별시 은평구 진흥로 47  (역촌동)","","세계로태권도체육관","2003-04-17 19:25:48","I","2018-08-31 23:59:59.0","","192874.836787781    ","455463.188181999    ","체육도장업","사립","","0","0","0","","",""
"3110000","CDFH3301021989000012","19891226","","03","폐업","03","폐업","20071205","","","","359-8382","","122200","서울특별시 은평구 진관동 86-25번지 ","","","진관체육관","2007-12-06 10:29:24","I","2018-08-31 23:59:59.0","","192743.046186199    ","459327.755951548    ","체육도장업","사립","0","","","","","",""
"3110000","CDFH3301021994000014","19941205","","03","폐업","03","폐업","20050110","","","","374-3350","","122878","서울특별시 은평구 수색동 368-5번지 ","서울특별시 은평구 수색로 264-1  (수색동)","","동민체육관","2005-01-10 17:53:12","I","2018-08-31 23:59:59.0","","190661.668310498    ","453379.921770515    ","체육도장업","사립","0","","","","","",""
"3110000","CDFH3301021995000001","19950103","","03","폐업","03","폐업","20100617","","","","388-0071","","122903","서울특별시 은평구 역촌동 83-42번지 2층 ","서울특별시 은평구 은평로3길 20-3  (역촌동,2층)","","석산체육관","2010-06-17 17:13:46","I","2018-08-31 23:59:59.0","","192458.098713453    ","455393.12891592     ","체육도장업","사립","","","0","0","","",""
"3110000","CDFH3301021995000002","19950114","","03","폐업","03","폐업","19991116","","","","386-4015","","122907","서울특별시 은평구 응암동 86-14번지 ","서울특별시 은평구 은평로 145  (응암동)","","쿵후소림달마관","2003-04-17 19:25:48","I","2018-08-31 23:59:59.0","","193195.881847527    ","455407.686793948    ","체육도장업","사립","","0","0","0","","",""
"3110000","CDFH3301021995000004","19950325","","03","폐업","03","폐업","20010724","","","","385-7355","","122857","서울특별시 은평구 불광동 264-25번지 ","서울특별시 은평구 통일로68길 9  (불광동)","","대성체육관","2003-04-17 19:25:48","I","2018-08-31 23:59:59.0","","193719.116371374    ","456695.986064179    ","체육도장업","사립","","0","0","0","","",""
"3110000","CDFH3301021995000005","19950425","","03","폐업","03","폐업","20030808","","","","383-0544","","122820","서울특별시 은평구 구산동 24-68번지 2층동 ","서울특별시 은평구 갈현로 126, 2층동 (구산동)","","백산태권도장","2003-08-08 14:38:15","I","2018-08-31 23:59:59.0","","192083.581912756    ","456298.20223219     ","체육도장업","사립","0","","","","","",""
"3110000","CDFH3301021995000006","19950524","","03","폐업","03","폐업","19951006","","","","302-0019","","122924","서울특별시 은평구 응암동 585-10번지 ","서울특별시 은평구 가좌로 251  (응암동)","","신무관","2003-04-17 19:25:48","I","2018-08-31 23:59:59.0","","192437.66396064     ","454353.018154981    ","체육도장업","사립","","0","0","0","","",""
"3110000","CDFH3301021996000002","19960205","","03","폐업","03","폐업","20201118","","","","359-4837","","","서울특별시 은평구 응암동 104-27 ","서울특별시 은평구 응암로32길 5-14 (응암동)","03464","삼손태권도장","2020-11-18 17:12:19","U","2020-11-20 02:40:00.0","태권도","192981.469494393    ","455069.81818938     ","체육도장업","사립","","0","0","0","","",""
"3110000","CDFH3301022004000004","20040228","","03","폐업","03","폐업","20071211","","","","359-2900","","122861","서울특별시 은평구 불광동 319-10번지 ","서울특별시 은평구 연서로 262  (불광동)","","불광체육관","2007-12-11 19:25:35","I","2018-08-31 23:59:59.0","","193218.177810453    ","457519.532507987    ","체육도장업","사립","0","","","","","",""
"3110000","CDFH3301022004000005","20040327","","03","폐업","03","폐업","20201118","","","","","","","서울특별시 은평구 신사동 4-7 3층동 ","서울특별시 은평구 은평로 37, 3층 (신사동)","03423","용인대월드태권도장","2020-11-18 17:15:01","U","2020-11-20 02:40:00.0","","192166.132783319    ","455134.440709788    ","체육도장업","사립","","","","","","",""
"3110000","CDFH3301022004000006","20040422","","03","폐업","03","폐업","20070102","","","","359-0129","","122860","서울특별시 은평구 불광동 484-113번지 ","서울특별시 은평구 통일로 896-1  (불광동)","","연세왕호태권도","2007-01-02 17:00:28","I","2018-08-31 23:59:59.0","","192880.578186167    ","457853.714010492    ","체육도장업","사립","0","","","580.16","","",""
"3110000","CDFH3301022004000007","20040512","","03","폐업","03","폐업","20070319","","","","","","122814","서울특별시 은평구 갈현동 508-9번지 2층 ","서울특별시 은평구 갈현로 181-11  (갈현동,2층)","","비호체육관","2007-03-19 15:18:53","I","2018-08-31 23:59:59.0","","192108.971627841    ","456891.674317687    ","체육도장업","사립","0","","","","","",""
"3110000","CDFH3301022004000009","20040705","","03","폐업","03","폐업","20061026","","","","386-0565","","122832","서울특별시 은평구 녹번동 127-2번지 2층 ","서울특별시 은평구 진흥로12가길 23  (녹번동,2층)","","청무태권도","2006-10-26 10:19:10","I","2018-08-31 23:59:59.0","","193679.422539604    ","456181.447972699    ","체육도장업","사립","0","","","","","",""
"3110000","CDFH3301021992000003","19921110","","03","폐업","03","폐업","19940617","","","","355-8273","","122810","서울특별시 은평구 갈현동 412-1번지 ","서울특별시 은평구 통일로87길 6-11  (갈현동)","","엘림체육관","2003-04-17 19:25:48","I","2018-08-31 23:59:59.0","","192779.643983721    ","457950.108345964    ","체육도장업","사립","","0","0","0","","",""
"3110000","CDFH3301021992000004","19921226","","03","폐업","03","폐업","19960528","","","","375-8463","","122874","서울특별시 은평구 수색동 140-3번지 ","서울특별시 은평구 은평터널로 19-1  (수색동)","","올림픽제2체육관","2003-04-17 19:25:48","I","2018-08-31 23:59:59.0","","190824.935262522    ","453494.936055582    ","체육도장업","사립","","0","0","0","","",""
"3110000","CDFH3301021993000002","19930227","","03","폐업","03","폐업","20190529","","","","","","","서울특별시 은평구 갈현동 465-23번지 ","서울특별시 은평구 서오릉로 150 (갈현동, 우림빌딩)","03336","서부검도관","2019-05-29 09:46:56","U","2019-05-31 02:40:00.0","","192567.388381826    ","456627.822179043    ","체육도장업","사립","","0","0","0","","",""
